caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case934,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-15 23:12:53,170,0,2019-01-15 22:32:35
Case975,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-15 23:49:18,171,0,2019-01-15 23:05:02
Case976,Request For Payment SUBMITTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-16 02:45:46,171,3,2019-01-16 02:16:51
Case940,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 02:53:27,170,2,2019-01-16 02:11:39
Case923,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2019-01-16 03:05:01,171,1,2019-01-16 02:21:41
Case976,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 03:29:20,171,1,2019-01-16 02:46:04
Case977,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 03:55:32,172,2,2019-01-16 03:26:36
Case905,Request For Payment FINAL_APPROVED by DIRECTOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 04:02:06,171,0,2019-01-16 03:19:02
Case977,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 04:39:33,172,0,2019-01-16 03:55:50
Case940,Request For Payment REJECTED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 05:14:49,172,0,2019-01-16 04:31:40
Case966,Request For Payment APPROVED by BUDGET OWNER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 08:28:39,172,1,2019-01-16 07:44:29
Case978,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 08:44:14,173,0,2019-01-16 08:15:00
Case979,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 10:40:21,173,0,2019-01-16 10:11:07
Case940,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 11:06:29,173,0,2019-01-16 10:23:43
Case980,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 12:05:13,172,2,2019-01-16 11:36:23
Case981,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 12:26:44,173,0,2019-01-16 11:57:31
Case980,Request For Payment REJECTED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 12:49:12,173,0,2019-01-16 12:05:31
Case969,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 13:34:45,172,0,2019-01-16 12:50:34
Case982,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 14:11:13,172,2,2019-01-16 13:42:41
Case937,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2019-01-16 14:19:44,171,1,2019-01-16 13:36:41
Case982,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 14:55:17,172,0,2019-01-16 14:11:31
Case983,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 14:57:45,173,0,2019-01-16 14:28:33
Case959,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 16:33:02,172,0,2019-01-16 15:52:31
Case984,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 17:51:09,173,2,2019-01-16 17:22:13
Case954,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 18:10:01,173,0,2019-01-16 17:29:45
Case958,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 18:23:25,173,1,2019-01-16 17:42:21
Case984,Request For Payment REJECTED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 18:35:26,173,0,2019-01-16 17:51:27
Case985,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 18:48:00,173,2,2019-01-16 18:18:55
Case985,Request For Payment APPROVED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 19:32:16,173,0,2019-01-16 18:48:18
Case986,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 20:18:11,174,0,2019-01-16 19:49:00
Case974,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 20:41:02,174,0,2019-01-16 19:56:51
Case958,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 21:12:25,173,0,2019-01-16 20:29:34
Case987,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 21:14:01,174,2,2019-01-16 20:44:56
Case987,Request For Payment REJECTED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 21:58:02,173,0,2019-01-16 21:14:19
Case967,Request Payment,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-16 22:52:11,173,1,2019-01-16 22:08:03
Case959,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-16 23:44:50,173,2,2019-01-16 23:01:41
Case988,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 00:03:01,174,0,2019-01-16 23:33:53
Case989,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 00:45:41,174,2,2019-01-17 00:16:36
Case989,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 01:30:16,174,1,2019-01-17 00:45:59
Case990,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 02:03:15,175,0,2019-01-17 01:33:56
Case976,Request For Payment REJECTED by BUDGET OWNER,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 02:12:38,174,0,2019-01-17 01:28:18
Case991,Request For Payment SAVED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 02:30:21,176,1,2019-01-17 02:01:02
Case970,Request Payment,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-17 02:52:05,175,1,2019-01-17 02:07:02
Case992,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 03:48:44,175,2,2019-01-17 03:19:34
Case975,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 04:27:07,175,0,2019-01-17 03:42:50
Case977,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 04:29:22,175,1,2019-01-17 03:45:32
Case992,Request For Payment REJECTED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 04:35:45,175,0,2019-01-17 03:51:17
Case959,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 06:48:31,174,1,2019-01-17 06:05:44
Case959,Request For Payment REJECTED by MISSING,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 07:31:29,174,0,2019-01-17 06:48:49
Case895,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-17 08:06:35,174,2,2019-01-17 07:22:56
Case950,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-17 08:15:37,174,3,2019-01-17 07:31:01
Case993,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 08:56:33,172,0,2019-01-17 08:27:14
Case994,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 09:58:56,172,0,2019-01-17 09:29:38
Case995,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 10:19:21,173,2,2019-01-17 09:50:01
Case995,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 11:04:03,172,1,2019-01-17 10:19:39
Case996,Request For Payment SAVED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 12:03:40,173,0,2019-01-17 11:34:22
Case853,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-17 12:22:52,173,2,2019-01-17 11:38:29
Case980,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 13:08:57,171,0,2019-01-17 12:24:58
Case997,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 14:01:41,171,0,2019-01-17 13:32:26
Case966,Request For Payment FINAL_APPROVED by SUPERVISOR,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 14:11:53,170,1,2019-01-17 13:31:13
Case982,Request For Payment REJECTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 14:42:08,171,0,2019-01-17 13:58:16
Case955,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-17 14:55:29,170,2,2019-01-17 14:11:18
Case998,Request For Payment SUBMITTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 14:56:44,171,2,2019-01-17 14:27:37
Case919,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2019-01-17 15:25:41,171,3,2019-01-17 14:40:27
Case999,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 15:34:40,170,2,2019-01-17 15:05:33
Case998,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 15:41:11,169,1,2019-01-17 14:57:02
Case999,Request For Payment REJECTED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 16:21:26,169,0,2019-01-17 15:36:59
Case1000,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 17:02:36,170,2,2019-01-17 16:33:18
Case974,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 17:22:40,170,3,2019-01-17 16:42:43
Case1000,Request For Payment APPROVED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 17:52:02,170,0,2019-01-17 17:07:33
Case974,Request For Payment FINAL_APPROVED by SUPERVISOR,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 18:06:29,170,1,2019-01-17 17:22:58
Case984,Request For Payment REJECTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-17 18:14:37,170,0,2019-01-17 17:30:40
Case886,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-17 18:47:01,170,2,2019-01-17 18:03:33
Case923,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2019-01-17 19:18:09,169,3,2019-01-17 18:34:02
Case985,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 20:00:51,168,1,2019-01-17 19:17:13
Case1001,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 21:00:53,168,0,2019-01-17 20:31:40
Case1002,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 22:18:50,168,2,2019-01-17 21:49:30
Case987,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 22:27:40,167,0,2019-01-17 21:43:41
Case1002,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-17 23:24:40,168,0,2019-01-17 22:40:15
Case1003,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 00:32:30,169,2,2019-01-18 00:03:12
Case1003,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 01:17:42,169,0,2019-01-18 00:32:49
Case1004,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 02:17:58,170,0,2019-01-18 01:48:22
Case1005,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 03:15:09,170,0,2019-01-18 02:45:33
Case1006,Request For Payment SAVED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-18 04:44:47,170,0,2019-01-18 04:15:12
Case878,Request Payment,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-18 05:18:38,170,1,2019-01-18 04:35:41
Case1007,Request For Payment SAVED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-18 05:59:29,170,0,2019-01-18 05:29:54
Case937,Payment Handled,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-18 06:38:10,170,2,2019-01-18 05:54:51
Case1008,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 07:23:49,169,0,2019-01-18 06:54:14
Case1009,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 08:57:03,169,0,2019-01-18 08:27:28
Case1010,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 09:55:50,169,2,2019-01-18 09:26:23
Case1010,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 10:41:03,169,1,2019-01-18 09:56:08
Case1011,Request For Payment SUBMITTED by EMPLOYEE,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-18 11:06:03,170,2,2019-01-18 10:36:30
Case905,Request Payment,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2019-01-18 11:37:54,170,1,2019-01-18 10:54:46
Case1011,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 11:51:10,170,0,2019-01-18 11:06:21
Case1012,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 14:32:02,171,0,2019-01-18 14:02:28
Case967,Payment Handled,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 2,2019-01-18 15:57:14,170,2,2019-01-18 15:14:51
Case1013,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 15:58:15,171,0,2019-01-18 15:28:43
Case1014,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-18 16:58:12,170,0,2019-01-18 16:28:39
Case1015,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 00:27:13,170,0,2019-01-18 23:57:41
Case1016,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 02:30:47,170,0,2019-01-19 02:01:18
Case975,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 04:22:00,169,2,2019-01-19 03:40:58
Case976,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 05:38:25,169,0,2019-01-19 04:56:32
Case1017,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 07:09:34,170,0,2019-01-19 06:40:05
Case1018,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 08:48:48,170,0,2019-01-19 08:19:19
Case1019,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 09:36:51,170,2,2019-01-19 09:07:46
Case1019,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 10:21:30,170,0,2019-01-19 09:37:09
Case1020,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 10:35:34,171,2,2019-01-19 10:06:17
Case1020,Request For Payment APPROVED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 11:19:51,171,1,2019-01-19 10:35:52
Case1021,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 12:05:45,172,2,2019-01-19 11:36:38
Case1022,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 12:44:01,173,0,2019-01-19 12:14:33
Case1021,Request For Payment REJECTED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 12:50:23,172,0,2019-01-19 12:06:03
Case995,Request For Payment REJECTED by BUDGET OWNER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 13:23:19,173,0,2019-01-19 12:39:06
Case1023,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 14:02:21,173,0,2019-01-19 13:32:53
Case975,Request For Payment REJECTED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 14:57:12,172,0,2019-01-19 14:13:55
Case1024,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 15:09:53,173,0,2019-01-19 14:40:25
Case992,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 15:23:13,172,0,2019-01-19 14:39:27
Case998,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 15:48:41,173,0,2019-01-19 15:04:48
Case1025,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 17:29:43,172,0,2019-01-19 17:00:16
Case976,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 19:15:27,171,2,2019-01-19 18:32:16
Case1026,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-19 23:58:58,172,0,2019-01-19 23:29:32
Case1027,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 01:36:25,172,2,2019-01-20 01:06:55
Case1000,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 01:49:31,171,1,2019-01-20 01:05:27
Case1027,Request For Payment APPROVED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 02:21:23,172,0,2019-01-20 01:36:43
Case1028,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 02:26:51,173,2,2019-01-20 01:57:20
Case1028,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 03:11:42,173,0,2019-01-20 02:27:09
Case999,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 03:14:57,173,0,2019-01-20 02:30:48
Case1029,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 06:40:24,174,2,2019-01-20 06:10:59
Case987,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 07:25:07,174,2,2019-01-20 06:44:27
Case1029,Request For Payment APPROVED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 07:25:20,174,0,2019-01-20 06:40:42
Case976,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 08:14:27,174,0,2019-01-20 07:32:00
Case975,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 08:42:25,174,0,2019-01-20 07:59:40
Case1030,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 10:17:56,174,0,2019-01-20 09:48:25
Case987,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 10:31:28,174,1,2019-01-20 09:48:32
Case1002,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 10:42:15,174,0,2019-01-20 09:58:02
Case1031,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 11:12:44,174,2,2019-01-20 10:43:16
Case1032,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 11:56:20,175,0,2019-01-20 11:26:51
Case1031,Request For Payment REJECTED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 11:57:37,174,0,2019-01-20 11:13:02
Case1033,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 12:26:24,175,2,2019-01-20 11:56:51
Case1033,Request For Payment FINAL_APPROVED by SUPERVISOR,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 1,2019-01-20 13:11:23,175,1,2019-01-20 12:26:42
Case989,Request Payment,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-20 13:37:42,175,1,2019-01-20 12:53:01
Case1034,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 14:41:06,176,2,2019-01-20 14:11:36
Case976,Request For Payment REJECTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 15:08:18,176,0,2019-01-20 14:25:48
Case1034,Request For Payment FINAL_APPROVED by SUPERVISOR,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 15:26:05,176,1,2019-01-20 14:41:24
Case1035,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 16:10:08,177,2,2019-01-20 15:40:37
Case1035,Request For Payment REJECTED by ADMINISTRATION,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 16:55:06,177,0,2019-01-20 16:10:26
Case1036,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 17:01:41,178,0,2019-01-20 16:32:13
Case1037,Request For Payment SAVED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 17:23:59,179,1,2019-01-20 16:54:32
Case1038,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 18:31:58,178,2,2019-01-20 18:02:27
Case1038,Request For Payment APPROVED by PRE_APPROVER,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 19:16:55,178,0,2019-01-20 18:32:16
Case985,Request For Payment REJECTED by MISSING,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 20:38:40,178,0,2019-01-20 19:58:19
Case976,Request For Payment SUBMITTED by EMPLOYEE,res_c69c8e50-1285-46f6-a2dc-3b4fe9a350e1,Role 1,2019-01-20 22:50:39,177,2,2019-01-20 22:09:12
Case974,Request Payment,res_f1d5d76e-73b3-4ad2-b5bc-b44969b003a7,Role 2,2019-01-21 00:56:14,177,1,2019-01-21 00:13:03
