caseid,task,user,end_timestamp,start_timestamp
request for payment 183672,Request Payment,SYSTEM,2018-12-21 14:27:30+00:00,2018-12-21 13:45:30+00:00
request for payment 172917,Request Payment,SYSTEM,2018-12-21 14:22:38+00:00,2018-12-21 13:45:38+00:00
request for payment 172178,Request Payment,SYSTEM,2018-12-21 14:34:43+00:00,2018-12-21 13:45:43+00:00
request for payment 173354,Request Payment,SYSTEM,2018-12-21 14:39:59+00:00,2018-12-21 13:45:59+00:00
request for payment 185111,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-21 14:30:27+00:00,2018-12-21 13:55:27+00:00
request for payment 185111,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-21 14:41:34+00:00,2018-12-21 13:55:34+00:00
request for payment 185117,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-21 14:40:58+00:00,2018-12-21 14:05:58+00:00
request for payment 185117,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-21 14:59:07+00:00,2018-12-21 14:06:07+00:00
request for payment 185122,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-21 15:12:54+00:00,2018-12-21 14:36:54+00:00
request for payment 185122,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-21 15:23:35+00:00,2018-12-21 14:37:35+00:00
request for payment 184690,Request Payment,SYSTEM,2018-12-21 15:10:24+00:00,2018-12-21 14:38:24+00:00
request for payment 185122,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-21 15:33:12+00:00,2018-12-21 14:47:12+00:00
request for payment 185134,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-21 15:51:23+00:00,2018-12-21 15:08:23+00:00
request for payment 185134,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-12-21 16:05:36+00:00,2018-12-21 15:08:36+00:00
request for payment 177224,Request Payment,SYSTEM,2018-12-21 16:37:50+00:00,2018-12-21 15:44:50+00:00
request for payment 184897,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-21 16:33:53+00:00,2018-12-21 16:00:53+00:00
request for payment 184897,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-21 16:55:16+00:00,2018-12-21 16:01:16+00:00
request for payment 172942,Request Payment,SYSTEM,2018-12-21 17:11:40+00:00,2018-12-21 16:18:40+00:00
request for payment 172440,Request Payment,SYSTEM,2018-12-21 17:07:55+00:00,2018-12-21 16:18:55+00:00
request for payment 178222,Request Payment,SYSTEM,2018-12-21 17:16:07+00:00,2018-12-21 16:19:07+00:00
request for payment 178233,Request Payment,SYSTEM,2018-12-21 16:54:27+00:00,2018-12-21 16:19:27+00:00
request for payment 184443,Request Payment,SYSTEM,2018-12-21 17:09:45+00:00,2018-12-21 16:19:45+00:00
request for payment 178198,Request Payment,SYSTEM,2018-12-21 17:14:58+00:00,2018-12-21 16:19:58+00:00
request for payment 178204,Request Payment,SYSTEM,2018-12-21 16:55:08+00:00,2018-12-21 16:20:08+00:00
request for payment 178216,Request Payment,SYSTEM,2018-12-21 17:11:22+00:00,2018-12-21 16:20:22+00:00
request for payment 178210,Request Payment,SYSTEM,2018-12-21 17:11:37+00:00,2018-12-21 16:20:37+00:00
request for payment 184903,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-21 17:06:44+00:00,2018-12-21 16:21:44+00:00
request for payment 184903,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018-12-21 17:17:50+00:00,2018-12-21 16:21:50+00:00
request for payment 179114,Request For Payment FINAL_APPROVED by DIRECTOR,STAFF MEMBER,2018-12-21 17:28:03+00:00,2018-12-21 16:30:03+00:00
request for payment 184907,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-21 17:33:27+00:00,2018-12-21 17:01:27+00:00
request for payment 184907,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-21 18:26:01+00:00,2018-12-21 17:48:01+00:00
request for payment 185281,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-22 02:47:32+00:00,2018-12-22 01:59:32+00:00
request for payment 185281,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-22 02:34:32+00:00,2018-12-22 02:04:32+00:00
request for payment 185286,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-22 03:28:31+00:00,2018-12-22 02:35:31+00:00
request for payment 185286,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-22 03:33:10+00:00,2018-12-22 02:38:10+00:00
request for payment 178430,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-22 09:38:04+00:00,2018-12-22 09:08:04+00:00
request for payment 178430,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-22 09:44:11+00:00,2018-12-22 09:08:11+00:00
request for payment 184912,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-22 10:58:56+00:00,2018-12-22 10:01:56+00:00
request for payment 184912,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-22 11:02:02+00:00,2018-12-22 10:02:02+00:00
request for payment 185036,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-22 12:26:55+00:00,2018-12-22 11:36:55+00:00
request for payment 185036,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-22 12:34:38+00:00,2018-12-22 11:37:38+00:00
request for payment 184917,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-23 09:05:14+00:00,2018-12-23 08:21:14+00:00
request for payment 184917,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-23 09:13:17+00:00,2018-12-23 08:25:17+00:00
request for payment 184761,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-23 09:58:09+00:00,2018-12-23 09:24:09+00:00
request for payment 184761,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-23 10:12:21+00:00,2018-12-23 09:25:21+00:00
request for payment 185089,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-23 12:27:11+00:00,2018-12-23 11:34:11+00:00
request for payment 185042,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-23 12:21:10+00:00,2018-12-23 11:38:10+00:00
request for payment 185042,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-23 12:30:35+00:00,2018-12-23 11:42:35+00:00
request for payment 184922,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-23 13:42:55+00:00,2018-12-23 13:01:55+00:00
request for payment 184922,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-23 13:34:45+00:00,2018-12-23 13:02:45+00:00
request for payment 184928,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-23 13:56:59+00:00,2018-12-23 13:03:59+00:00
request for payment 184928,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-23 13:50:54+00:00,2018-12-23 13:04:54+00:00
request for payment 185048,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-23 20:36:55+00:00,2018-12-23 19:42:55+00:00
request for payment 185048,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-23 20:46:09+00:00,2018-12-23 19:53:09+00:00
request for payment 183624,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-24 05:12:23+00:00,2018-12-24 04:15:23+00:00
request for payment 185054,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-24 10:57:02+00:00,2018-12-24 10:03:02+00:00
request for payment 185054,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-24 11:00:58+00:00,2018-12-24 10:04:58+00:00
request for payment 178999,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-25 05:13:21+00:00,2018-12-25 04:15:21+00:00
request for payment 172614,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-25 13:47:00+00:00,2018-12-25 12:55:00+00:00
request for payment 178390,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-25 17:05:35+00:00,2018-12-25 16:11:35+00:00
request for payment 172626,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-25 16:59:01+00:00,2018-12-25 16:12:01+00:00
request for payment 184933,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-25 19:32:33+00:00,2018-12-25 18:58:33+00:00
request for payment 184933,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-25 19:49:40+00:00,2018-12-25 18:58:40+00:00
request for payment 184938,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-25 19:54:17+00:00,2018-12-25 19:01:17+00:00
request for payment 184938,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-25 19:34:25+00:00,2018-12-25 19:01:25+00:00
request for payment 178462,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-26 04:48:35+00:00,2018-12-26 04:15:35+00:00
request for payment 185240,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-26 04:50:35+00:00,2018-12-26 04:15:35+00:00
request for payment 184744,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-26 05:00:35+00:00,2018-12-26 04:15:35+00:00
request for payment 172620,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-26 06:15:37+00:00,2018-12-26 05:33:37+00:00
request for payment 184943,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-27 05:02:01+00:00,2018-12-27 04:07:01+00:00
request for payment 184943,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-27 04:55:04+00:00,2018-12-27 04:07:04+00:00
request for payment 184948,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-27 05:09:07+00:00,2018-12-27 04:09:07+00:00
request for payment 184948,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-27 05:06:10+00:00,2018-12-27 04:09:10+00:00
request for payment 184953,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-27 04:59:05+00:00,2018-12-27 04:11:05+00:00
request for payment 184953,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-27 04:56:08+00:00,2018-12-27 04:11:08+00:00
request for payment 184958,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-27 05:11:02+00:00,2018-12-27 04:14:02+00:00
request for payment 184958,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-27 04:54:08+00:00,2018-12-27 04:14:08+00:00
request for payment 184656,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-27 04:53:55+00:00,2018-12-27 04:15:55+00:00
request for payment 184738,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-27 05:14:55+00:00,2018-12-27 04:15:55+00:00
request for payment 185186,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-27 04:51:55+00:00,2018-12-27 04:15:55+00:00
request for payment 184679,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-27 12:40:34+00:00,2018-12-27 11:47:34+00:00
request for payment 184679,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-27 12:30:41+00:00,2018-12-27 11:47:41+00:00
request for payment 184963,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-27 15:42:12+00:00,2018-12-27 14:56:12+00:00
request for payment 184963,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-27 15:36:15+00:00,2018-12-27 14:56:15+00:00
request for payment 184609,Request For Payment FINAL_APPROVED by DIRECTOR,STAFF MEMBER,2018-12-27 17:20:30+00:00,2018-12-27 16:49:30+00:00
request for payment 184685,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-27 18:04:10+00:00,2018-12-27 17:31:10+00:00
request for payment 184685,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-27 18:28:14+00:00,2018-12-27 17:31:14+00:00
request for payment 184968,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-27 18:56:48+00:00,2018-12-27 18:25:48+00:00
request for payment 184968,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-27 19:04:55+00:00,2018-12-27 18:25:55+00:00
request for payment 184869,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018-12-28 05:03:50+00:00,2018-12-28 04:15:50+00:00
request for payment 184973,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-28 11:12:39+00:00,2018-12-28 10:38:39+00:00
request for payment 184973,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-28 11:17:52+00:00,2018-12-28 10:38:52+00:00
request for payment 184706,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-28 20:46:50+00:00,2018-12-28 20:04:50+00:00
request for payment 184706,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-28 20:36:57+00:00,2018-12-28 20:04:57+00:00
request for payment 184979,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-29 00:06:32+00:00,2018-12-28 23:11:32+00:00
request for payment 184979,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-29 00:07:38+00:00,2018-12-28 23:12:38+00:00
request for payment 184984,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-29 00:07:47+00:00,2018-12-28 23:25:47+00:00
request for payment 184984,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-29 00:20:59+00:00,2018-12-28 23:26:59+00:00
request for payment 185181,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-29 03:04:35+00:00,2018-12-29 02:20:35+00:00
request for payment 185181,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-29 02:52:38+00:00,2018-12-29 02:20:38+00:00
request for payment 184989,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-29 08:02:38+00:00,2018-12-29 07:16:38+00:00
request for payment 184989,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-29 08:09:49+00:00,2018-12-29 07:16:49+00:00
request for payment 184994,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-29 11:12:10+00:00,2018-12-29 10:35:10+00:00
request for payment 184994,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-29 11:11:18+00:00,2018-12-29 10:35:18+00:00
request for payment 185000,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018-12-29 12:05:52+00:00,2018-12-29 11:34:52+00:00
request for payment 185000,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018-12-29 12:27:02+00:00,2018-12-29 11:35:02+00:00
request for payment 184869,Request Payment,SYSTEM,2019-01-02 08:25:02+00:00,2019-01-02 07:55:02+00:00
request for payment 184053,Request Payment,SYSTEM,2019-01-02 08:54:46+00:00,2019-01-02 08:20:46+00:00
request for payment 178379,Request Payment,SYSTEM,2019-01-02 10:13:34+00:00,2019-01-02 09:27:34+00:00
request for payment 178385,Request Payment,SYSTEM,2019-01-02 10:24:17+00:00,2019-01-02 09:28:17+00:00
request for payment 185251,Request Payment,SYSTEM,2019-01-02 10:15:08+00:00,2019-01-02 09:29:08+00:00
request for payment 172614,Request Payment,SYSTEM,2019-01-02 10:25:38+00:00,2019-01-02 09:29:38+00:00
request for payment 184823,Request Payment,SYSTEM,2019-01-02 10:19:59+00:00,2019-01-02 09:29:59+00:00
request for payment 184829,Request Payment,SYSTEM,2019-01-02 09:59:59+00:00,2019-01-02 09:29:59+00:00
request for payment 184835,Request Payment,SYSTEM,2019-01-02 10:28:06+00:00,2019-01-02 09:30:06+00:00
request for payment 184984,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-02 10:52:51+00:00,2019-01-02 10:10:51+00:00
request for payment 185105,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 11:06:30+00:00,2019-01-02 10:12:30+00:00
request for payment 184766,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 10:56:22+00:00,2019-01-02 10:13:22+00:00
request for payment 184979,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-02 11:03:33+00:00,2019-01-02 10:17:33+00:00
request for payment 184963,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-02 11:22:08+00:00,2019-01-02 10:26:08+00:00
request for payment 184679,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 10:58:06+00:00,2019-01-02 10:27:06+00:00
request for payment 185117,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-02 11:10:15+00:00,2019-01-02 10:34:15+00:00
request for payment 184674,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-02 11:33:28+00:00,2019-01-02 10:35:28+00:00
request for payment 185100,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-02 11:32:44+00:00,2019-01-02 10:36:44+00:00
request for payment 185032,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2019-01-02 11:36:38+00:00,2019-01-02 10:47:38+00:00
request for payment 185314,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2019-01-02 11:43:35+00:00,2019-01-02 10:50:35+00:00
request for payment 178648,Request Payment,SYSTEM,2019-01-02 11:32:44+00:00,2019-01-02 11:02:44+00:00
request for payment 172656,Request Payment,SYSTEM,2019-01-02 11:42:20+00:00,2019-01-02 11:03:20+00:00
request for payment 185134,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2019-01-02 14:03:20+00:00,2019-01-02 13:16:20+00:00
request for payment 184755,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 14:51:12+00:00,2019-01-02 14:00:12+00:00
request for payment 184875,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 14:46:00+00:00,2019-01-02 14:13:00+00:00
request for payment 185181,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-02 14:53:30+00:00,2019-01-02 14:17:30+00:00
request for payment 185042,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 14:54:36+00:00,2019-01-02 14:18:36+00:00
request for payment 184793,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 15:02:07+00:00,2019-01-02 14:20:07+00:00
request for payment 184777,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 15:02:41+00:00,2019-01-02 14:22:41+00:00
request for payment 185089,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-02 15:21:08+00:00,2019-01-02 14:24:08+00:00
request for payment 172582,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-02 16:31:37+00:00,2019-01-02 15:45:37+00:00
request for payment 173283,Request Payment,SYSTEM,2019-01-03 06:34:04+00:00,2019-01-03 06:00:04+00:00
request for payment 172662,Request Payment,SYSTEM,2019-01-03 09:12:14+00:00,2019-01-03 08:18:14+00:00
request for payment 185000,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-03 08:57:20+00:00,2019-01-03 08:27:20+00:00
request for payment 184903,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2019-01-03 09:19:50+00:00,2019-01-03 08:32:50+00:00
request for payment 184875,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-03 09:26:18+00:00,2019-01-03 08:34:18+00:00
request for payment 184755,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-03 09:21:22+00:00,2019-01-03 08:35:22+00:00
request for payment 184863,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-03 09:16:04+00:00,2019-01-03 08:36:04+00:00
request for payment 185027,Request Payment,SYSTEM,2019-01-03 09:26:31+00:00,2019-01-03 08:38:31+00:00
request for payment 184674,Request Payment,SYSTEM,2019-01-03 10:03:38+00:00,2019-01-03 09:31:38+00:00
request for payment 185240,Request Payment,SYSTEM,2019-01-03 10:23:17+00:00,2019-01-03 09:48:17+00:00
request for payment 184994,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-03 10:41:06+00:00,2019-01-03 10:00:06+00:00
request for payment 184989,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-03 10:50:45+00:00,2019-01-03 10:01:45+00:00
request for payment 184706,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2019-01-03 11:00:55+00:00,2019-01-03 10:02:55+00:00
request for payment 184917,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2019-01-03 10:34:39+00:00,2019-01-03 10:03:39+00:00
